transaction_id,customer_id,product_id,transaction_date,due_date,quantity,gross_amount,discount,net_amount,settled_date,status,late_settlement
T107018,10421,517,16/06/2025,18/06/2025,1,166.76,0,166.76,26/06/2025,Settled,TRUE
T107019,10062,502,16/06/2025,18/06/2025,2,24.98,0,24.98,26/06/2025,Settled,TRUE
T107020,10319,506,16/06/2025,18/06/2025,1,121.16,0,121.16,16/06/2025,Settled,FALSE
T107021,10239,515,16/06/2025,18/06/2025,1,187.56,0,187.56,17/06/2025,Settled,FALSE
T107022,10061,505,16/06/2025,18/06/2025,1,155.08,7.75,147.33,16/07/2025,Settled,TRUE
T107023,10019,514,16/06/2025,18/06/2025,1,151.26,7.56,143.7,18/06/2025,Settled,FALSE
T107024,10146,513,16/06/2025,18/06/2025,1,148.84,0,148.84,21/06/2025,Settled,TRUE
T107025,10342,505,16/06/2025,18/06/2025,1,155.08,0,155.08,17/06/2025,Settled,FALSE
T107026,10499,503,17/06/2025,19/06/2025,1,103.95,5.2,98.75,16/08/2025,In Arrears,TRUE
T107027,10306,506,17/06/2025,19/06/2025,3,363.48,18.17,345.31,18/06/2025,Settled,FALSE
T107028,10322,501,17/06/2025,19/06/2025,1,190.32,9.52,180.8,17/06/2025,Settled,FALSE
T107029,10434,520,17/06/2025,19/06/2025,1,152.46,0,152.46,17/07/2025,Settled,TRUE
T107030,10351,517,17/06/2025,19/06/2025,1,166.76,16.68,150.08,27/06/2025,Settled,TRUE
T107031,10397,513,17/06/2025,19/06/2025,1,148.84,0,148.84,01/08/2025,In Arrears,TRUE
T107032,10085,516,17/06/2025,19/06/2025,3,239.49,11.97,227.52,17/06/2025,Settled,FALSE
T107033,10271,502,17/06/2025,19/06/2025,2,24.98,2.5,22.48,17/06/2025,Settled,FALSE
T107034,10430,514,17/06/2025,19/06/2025,1,151.26,15.13,136.13,22/06/2025,Settled,TRUE
T107035,10499,511,17/06/2025,19/06/2025,1,110.44,0,110.44,17/06/2025,Settled,FALSE
T107036,10289,517,17/06/2025,19/06/2025,1,166.76,0,166.76,22/06/2025,Settled,TRUE
T107037,10170,504,18/06/2025,20/06/2025,1,79.03,0,79.03,23/06/2025,Settled,TRUE
T107038,10166,520,18/06/2025,20/06/2025,1,152.46,0,152.46,23/06/2025,Settled,TRUE
T107039,10281,517,18/06/2025,20/06/2025,2,333.52,0,333.52,19/06/2025,Settled,FALSE
T107040,10071,513,18/06/2025,20/06/2025,1,148.84,0,148.84,20/06/2025,Settled,FALSE
T107041,10044,504,18/06/2025,20/06/2025,1,79.03,3.95,75.08,20/06/2025,Settled,FALSE
T107042,10184,518,18/06/2025,20/06/2025,1,152.22,0,152.22,18/06/2025,Settled,FALSE
T107043,10075,509,18/06/2025,20/06/2025,1,147.18,7.36,139.82,28/06/2025,Settled,TRUE
T107044,10027,504,18/06/2025,20/06/2025,2,158.06,0,158.06,23/06/2025,Settled,TRUE
T107045,10266,510,18/06/2025,20/06/2025,1,99.53,0,99.53,08/07/2025,Settled,TRUE
T107046,10479,502,18/06/2025,20/06/2025,1,12.49,0,12.49,19/06/2025,Settled,FALSE
T107047,10023,505,18/06/2025,20/06/2025,1,155.08,15.51,139.57,19/06/2025,Settled,FALSE
T107048,10446,513,18/06/2025,20/06/2025,1,148.84,0,148.84,20/06/2025,Settled,FALSE
T107049,10300,513,18/06/2025,20/06/2025,1,148.84,14.88,133.96,19/06/2025,Settled,FALSE
T107050,10217,504,18/06/2025,20/06/2025,1,79.03,3.95,75.08,18/06/2025,Settled,FALSE
T107051,10424,516,19/06/2025,21/06/2025,1,79.83,0,79.83,19/06/2025,Settled,FALSE
T107052,10225,507,19/06/2025,21/06/2025,1,187.31,18.73,168.58,19/06/2025,Settled,FALSE
T107053,10313,516,19/06/2025,21/06/2025,1,79.83,0,79.83,03/08/2025,In Arrears,TRUE
T107054,10454,520,19/06/2025,21/06/2025,2,304.92,0,304.92,21/06/2025,Settled,FALSE
T107055,10388,520,19/06/2025,21/06/2025,1,152.46,0,152.46,21/06/2025,Settled,FALSE
T107056,10053,506,19/06/2025,21/06/2025,3,363.48,0,363.48,29/06/2025,Settled,TRUE
T107057,10338,502,19/06/2025,21/06/2025,1,12.49,0.62,11.87,20/06/2025,Settled,FALSE
T107058,10279,507,19/06/2025,21/06/2025,2,374.62,0,374.62,21/06/2025,Settled,FALSE
T107059,10099,504,19/06/2025,21/06/2025,1,79.03,3.95,75.08,24/06/2025,Settled,TRUE
T107060,10121,517,19/06/2025,21/06/2025,1,166.76,8.34,158.42,19/06/2025,Settled,FALSE
T107061,10257,520,19/06/2025,21/06/2025,2,304.92,30.49,274.43,19/06/2025,Settled,FALSE
T107062,10284,508,20/06/2025,22/06/2025,1,189.86,0,189.86,30/06/2025,Settled,TRUE
T107063,10154,501,20/06/2025,22/06/2025,1,190.32,0,190.32,04/08/2025,In Arrears,TRUE
T107064,10177,506,20/06/2025,22/06/2025,2,242.32,0,242.32,20/06/2025,Settled,FALSE
T107065,10076,514,20/06/2025,22/06/2025,2,302.52,15.13,287.39,22/06/2025,Settled,FALSE
T107066,10367,519,20/06/2025,22/06/2025,1,81.9,0,81.9,20/06/2025,Settled,FALSE
T107067,10476,510,20/06/2025,22/06/2025,2,199.06,19.91,179.15,20/06/2025,Settled,FALSE
T107068,10030,517,20/06/2025,22/06/2025,1,166.76,0,166.76,10/07/2025,Settled,TRUE
T107069,10230,518,20/06/2025,22/06/2025,1,152.22,7.61,144.61,22/06/2025,Settled,FALSE
T107070,10146,518,20/06/2025,22/06/2025,1,152.22,7.61,144.61,30/06/2025,Settled,TRUE
T107071,10455,513,20/06/2025,22/06/2025,1,148.84,0,148.84,25/06/2025,Settled,TRUE
T107072,10320,513,20/06/2025,22/06/2025,1,148.84,0,148.84,21/06/2025,Settled,FALSE
T107073,10231,510,21/06/2025,23/06/2025,1,99.53,0,99.53,05/08/2025,In Arrears,TRUE
T107074,10421,512,21/06/2025,23/06/2025,1,183.58,0,183.58,23/06/2025,Settled,FALSE
T107075,10012,513,21/06/2025,23/06/2025,2,297.68,0,297.68,01/07/2025,Settled,TRUE
T107076,10276,515,21/06/2025,23/06/2025,1,187.56,0,187.56,21/06/2025,Settled,FALSE
T107077,10406,520,21/06/2025,23/06/2025,1,152.46,15.25,137.21,23/06/2025,Settled,FALSE
T107078,10237,506,21/06/2025,23/06/2025,1,121.16,0,121.16,21/06/2025,Settled,FALSE
T107079,10041,520,21/06/2025,23/06/2025,1,152.46,0,152.46,26/06/2025,Settled,TRUE
T107080,10100,508,21/06/2025,23/06/2025,1,189.86,9.49,180.37,11/07/2025,Settled,TRUE
T107081,10253,508,21/06/2025,23/06/2025,1,189.86,0,189.86,11/07/2025,Settled,TRUE
T107082,10035,505,21/06/2025,23/06/2025,1,155.08,0,155.08,26/06/2025,Settled,TRUE
T107083,10401,502,21/06/2025,23/06/2025,2,24.98,0,24.98,11/07/2025,Settled,TRUE
T107084,10376,513,21/06/2025,23/06/2025,1,148.84,14.88,133.96,22/06/2025,Settled,FALSE
T107085,10068,508,21/06/2025,23/06/2025,1,189.86,9.49,180.37,22/06/2025,Settled,FALSE
T107086,10401,509,21/06/2025,23/06/2025,1,147.18,0,147.18,23/06/2025,Settled,FALSE
T107087,10430,506,21/06/2025,23/06/2025,2,242.32,0,242.32,23/06/2025,Settled,FALSE
T107088,10394,501,21/06/2025,23/06/2025,1,190.32,0,190.32,22/06/2025,Settled,FALSE
T107089,10326,502,22/06/2025,24/06/2025,1,12.49,1.25,11.24,02/07/2025,Settled,TRUE
T107090,10276,505,22/06/2025,24/06/2025,1,155.08,0,155.08,22/06/2025,Settled,FALSE
T107091,10377,506,22/06/2025,24/06/2025,2,242.32,0,242.32,23/06/2025,Settled,FALSE
T107092,10138,501,22/06/2025,24/06/2025,1,190.32,0,190.32,22/06/2025,Settled,FALSE
T107093,10191,501,22/06/2025,24/06/2025,1,190.32,9.52,180.8,23/06/2025,Settled,FALSE
T107094,10175,504,22/06/2025,24/06/2025,3,237.09,23.71,213.38,24/06/2025,Settled,FALSE
T107095,10247,512,22/06/2025,24/06/2025,2,367.16,73.43,293.73,23/06/2025,Settled,FALSE
T107096,10198,515,23/06/2025,25/06/2025,1,187.56,18.76,168.8,23/07/2025,Settled,TRUE
T107097,10457,501,23/06/2025,25/06/2025,1,190.32,9.52,180.8,07/08/2025,In Arrears,TRUE
T107098,10325,503,23/06/2025,25/06/2025,1,103.95,5.2,98.75,24/06/2025,Settled,FALSE
T107099,10136,509,23/06/2025,25/06/2025,1,147.18,29.44,117.74,25/06/2025,Settled,FALSE
T107100,10182,507,23/06/2025,25/06/2025,1,187.31,9.37,177.94,28/06/2025,Settled,TRUE
T107101,10222,506,23/06/2025,25/06/2025,1,121.16,6.06,115.1,24/06/2025,Settled,FALSE
T107102,10318,501,23/06/2025,25/06/2025,1,190.32,19.03,171.29,23/06/2025,Settled,FALSE
T107103,10017,511,24/06/2025,26/06/2025,1,110.44,11.04,99.4,24/06/2025,Settled,FALSE
T107104,10149,513,24/06/2025,26/06/2025,1,148.84,7.44,141.4,24/07/2025,Settled,TRUE
T107105,10031,503,24/06/2025,26/06/2025,1,103.95,0,103.95,26/06/2025,Settled,FALSE
T107106,10477,508,24/06/2025,26/06/2025,1,189.86,18.99,170.87,26/06/2025,Settled,FALSE
T107107,10092,506,24/06/2025,26/06/2025,1,121.16,0,121.16,26/06/2025,Settled,FALSE
T107108,10470,505,24/06/2025,26/06/2025,2,310.16,31.02,279.14,26/06/2025,Settled,FALSE
T107109,10059,506,24/06/2025,26/06/2025,1,121.16,0,121.16,29/06/2025,Settled,TRUE
T107110,10455,517,24/06/2025,26/06/2025,1,166.76,0,166.76,26/06/2025,Settled,FALSE
T107111,10382,514,25/06/2025,27/06/2025,2,302.52,0,302.52,26/06/2025,Settled,FALSE
T107112,10377,504,25/06/2025,27/06/2025,1,79.03,0,79.03,25/07/2025,Settled,TRUE
T107113,10077,501,25/06/2025,27/06/2025,1,190.32,0,190.32,05/07/2025,Settled,TRUE
T107114,10459,519,25/06/2025,27/06/2025,1,81.9,8.19,73.71,05/07/2025,Settled,TRUE
T107115,10129,514,25/06/2025,27/06/2025,1,151.26,7.56,143.7,27/06/2025,Settled,FALSE
T107116,10111,502,25/06/2025,27/06/2025,1,12.49,0,12.49,15/07/2025,Settled,TRUE
T107117,10106,512,25/06/2025,27/06/2025,1,183.58,0,183.58,15/07/2025,Settled,TRUE
T107118,10465,519,25/06/2025,27/06/2025,2,163.8,8.19,155.61,25/06/2025,Settled,FALSE
T107119,10179,517,25/06/2025,27/06/2025,1,166.76,0,166.76,27/06/2025,Settled,FALSE
T107120,10414,501,25/06/2025,27/06/2025,1,190.32,0,190.32,30/06/2025,Settled,TRUE
T107121,10089,519,25/06/2025,27/06/2025,3,245.7,12.29,233.41,26/06/2025,Settled,FALSE
T107122,10300,511,25/06/2025,27/06/2025,2,220.88,0,220.88,27/06/2025,Settled,FALSE
T107123,10330,506,25/06/2025,27/06/2025,1,121.16,0,121.16,24/08/2025,In Arrears,TRUE
T107124,10209,503,26/06/2025,28/06/2025,2,207.9,0,207.9,06/07/2025,Settled,TRUE
T107125,10089,511,26/06/2025,28/06/2025,2,220.88,0,220.88,26/06/2025,Settled,FALSE
T107126,10125,507,26/06/2025,28/06/2025,3,561.93,0,561.93,27/06/2025,Settled,FALSE
T107127,10165,513,26/06/2025,28/06/2025,1,148.84,0,148.84,26/06/2025,Settled,FALSE
T107128,10128,518,26/06/2025,28/06/2025,1,152.22,0,152.22,26/07/2025,Settled,TRUE
T107129,10149,502,26/06/2025,28/06/2025,1,12.49,0,12.49,26/06/2025,Settled,FALSE
T107130,10308,514,26/06/2025,28/06/2025,2,302.52,30.25,272.27,26/07/2025,Settled,TRUE
T107131,10320,511,26/06/2025,28/06/2025,1,110.44,0,110.44,28/06/2025,Settled,FALSE
T107132,10453,514,26/06/2025,28/06/2025,3,453.78,45.38,408.4,01/07/2025,Settled,TRUE
T107133,10174,507,26/06/2025,28/06/2025,1,187.31,37.46,149.85,27/06/2025,Settled,FALSE
T107134,10020,502,27/06/2025,29/06/2025,1,12.49,0.62,11.87,27/07/2025,Settled,TRUE
T107135,10360,517,27/06/2025,29/06/2025,1,166.76,0,166.76,28/06/2025,Settled,FALSE
T107136,10223,503,27/06/2025,29/06/2025,1,103.95,0,103.95,02/07/2025,Settled,TRUE
T107137,10112,503,27/06/2025,29/06/2025,1,103.95,0,103.95,11/08/2025,In Arrears,TRUE
T107138,10393,502,27/06/2025,29/06/2025,1,12.49,0.62,11.87,07/07/2025,Settled,TRUE
T107139,10341,516,27/06/2025,29/06/2025,1,79.83,0,79.83,29/06/2025,Settled,FALSE
T107140,10410,517,27/06/2025,29/06/2025,1,166.76,0,166.76,27/07/2025,Settled,TRUE
T107141,10129,511,27/06/2025,29/06/2025,1,110.44,0,110.44,28/06/2025,Settled,FALSE
T107142,10269,505,27/06/2025,29/06/2025,1,155.08,31.02,124.06,28/06/2025,Settled,FALSE
T107143,10443,505,27/06/2025,29/06/2025,1,155.08,0,155.08,26/08/2025,In Arrears,TRUE
T107144,10360,504,27/06/2025,29/06/2025,1,79.03,0,79.03,02/07/2025,Settled,TRUE
T107145,10378,512,27/06/2025,29/06/2025,1,183.58,0,183.58,29/06/2025,Settled,FALSE
T107146,10338,507,27/06/2025,29/06/2025,1,187.31,0,187.31,11/08/2025,In Arrears,TRUE
T107147,10084,511,27/06/2025,29/06/2025,2,220.88,0,220.88,02/07/2025,Settled,TRUE
T107148,10466,515,27/06/2025,29/06/2025,1,187.56,18.76,168.8,27/06/2025,Settled,FALSE
T107149,10020,511,27/06/2025,29/06/2025,1,110.44,0,110.44,27/06/2025,Settled,FALSE
T107150,10045,517,28/06/2025,30/06/2025,1,166.76,16.68,150.08,28/06/2025,Settled,FALSE
T107151,10255,512,28/06/2025,30/06/2025,1,183.58,36.72,146.86,12/08/2025,In Arrears,TRUE
T107152,10127,506,28/06/2025,30/06/2025,1,121.16,12.12,109.04,29/06/2025,Settled,FALSE
T107153,10242,503,28/06/2025,30/06/2025,2,207.9,0,207.9,03/07/2025,Settled,TRUE
T107154,10434,513,28/06/2025,30/06/2025,1,148.84,0,148.84,29/06/2025,Settled,FALSE
T107155,10142,516,28/06/2025,30/06/2025,1,79.83,7.98,71.85,28/06/2025,Settled,FALSE
T107156,10183,509,28/06/2025,30/06/2025,1,147.18,0,147.18,03/07/2025,Settled,TRUE
T107157,10126,518,28/06/2025,30/06/2025,1,152.22,0,152.22,03/07/2025,Settled,TRUE
T107158,10307,514,28/06/2025,30/06/2025,2,302.52,30.25,272.27,03/07/2025,Settled,TRUE
T107159,10238,513,28/06/2025,30/06/2025,1,148.84,0,148.84,28/07/2025,Settled,TRUE
T107160,10066,511,28/06/2025,30/06/2025,3,331.32,16.57,314.75,28/06/2025,Settled,FALSE
T107161,10048,518,28/06/2025,30/06/2025,1,152.22,0,152.22,27/08/2025,In Arrears,TRUE
T107162,10177,518,28/06/2025,30/06/2025,1,152.22,30.44,121.78,29/06/2025,Settled,FALSE
T107163,10160,506,28/06/2025,30/06/2025,1,121.16,0,121.16,28/06/2025,Settled,FALSE
T107164,10397,517,28/06/2025,30/06/2025,1,166.76,0,166.76,08/07/2025,Settled,TRUE
T107165,10438,505,28/06/2025,30/06/2025,1,155.08,31.02,124.06,30/06/2025,Settled,FALSE
T107166,10252,507,29/06/2025,01/07/2025,1,187.31,0,187.31,30/06/2025,Settled,FALSE
T107167,10006,506,29/06/2025,01/07/2025,1,121.16,0,121.16,29/06/2025,Settled,FALSE
T107168,10418,505,29/06/2025,01/07/2025,1,155.08,0,155.08,29/06/2025,Settled,FALSE
T107169,10239,511,29/06/2025,01/07/2025,1,110.44,0,110.44,29/06/2025,Settled,FALSE
T107170,10316,515,29/06/2025,01/07/2025,2,375.12,0,375.12,29/06/2025,Settled,FALSE
T107171,10364,506,29/06/2025,01/07/2025,1,121.16,12.12,109.04,30/06/2025,Settled,FALSE
T107172,10081,506,29/06/2025,01/07/2025,1,121.16,0,121.16,09/07/2025,Settled,TRUE
T107173,10160,510,29/06/2025,01/07/2025,1,99.53,0,99.53,01/07/2025,Settled,FALSE
T107174,10246,505,29/06/2025,01/07/2025,1,155.08,0,155.08,04/07/2025,Settled,TRUE
T107175,10414,509,29/06/2025,01/07/2025,2,294.36,0,294.36,01/07/2025,Settled,FALSE
T107176,10493,514,29/06/2025,01/07/2025,1,151.26,0,151.26,30/06/2025,Settled,FALSE
T107177,10070,518,29/06/2025,01/07/2025,1,152.22,0,152.22,29/06/2025,Settled,FALSE
T107178,10084,516,29/06/2025,01/07/2025,2,159.66,0,159.66,19/07/2025,Settled,TRUE
T107179,10470,512,29/06/2025,01/07/2025,2,367.16,0,367.16,01/07/2025,Settled,FALSE
T107180,10040,511,29/06/2025,01/07/2025,1,110.44,0,110.44,13/08/2025,In Arrears,TRUE
T107181,10274,504,30/06/2025,02/07/2025,1,79.03,0,79.03,20/07/2025,Settled,TRUE
T107182,10312,506,30/06/2025,02/07/2025,3,363.48,0,363.48,30/06/2025,Settled,FALSE
T107183,10496,514,30/06/2025,02/07/2025,2,302.52,30.25,272.27,30/06/2025,Settled,FALSE
T107184,10419,513,30/06/2025,02/07/2025,1,148.84,0,148.84,01/07/2025,Settled,FALSE
T107185,10433,502,30/06/2025,02/07/2025,1,12.49,0,12.49,20/07/2025,Settled,TRUE
T107186,10168,516,30/06/2025,02/07/2025,1,79.83,0,79.83,30/07/2025,Settled,TRUE
T107187,10345,518,30/06/2025,02/07/2025,1,152.22,7.61,144.61,02/07/2025,Settled,FALSE
T107188,10347,502,30/06/2025,02/07/2025,1,12.49,0,12.49,30/07/2025,Settled,TRUE
T107189,10070,514,30/06/2025,02/07/2025,1,151.26,0,151.26,02/07/2025,Settled,FALSE
T107190,10286,519,30/06/2025,02/07/2025,1,81.9,0,81.9,01/07/2025,Settled,FALSE
T107191,10065,505,30/06/2025,02/07/2025,1,155.08,31.02,124.06,30/06/2025,Settled,FALSE
T107192,10257,512,30/06/2025,02/07/2025,1,183.58,9.18,174.4,29/08/2025,In Arrears,TRUE
T107193,10203,512,30/06/2025,02/07/2025,1,183.58,36.72,146.86,05/07/2025,Settled,TRUE
T107194,10281,513,30/06/2025,02/07/2025,1,148.84,14.88,133.96,30/06/2025,Settled,FALSE
T107195,10397,518,30/06/2025,02/07/2025,1,152.22,0,152.22,01/07/2025,Settled,FALSE
T107196,10131,511,30/06/2025,02/07/2025,1,110.44,0,110.44,30/06/2025,Settled,FALSE
T107197,10289,509,01/07/2025,03/07/2025,1,147.18,0,147.18,30/08/2025,In Arrears,TRUE
T107198,10395,520,01/07/2025,03/07/2025,2,304.92,15.25,289.67,06/07/2025,Settled,TRUE
T107199,10404,518,01/07/2025,03/07/2025,3,456.66,0,456.66,01/07/2025,Settled,FALSE
T107200,10230,509,01/07/2025,03/07/2025,1,147.18,29.44,117.74,03/07/2025,Settled,FALSE
T107201,10335,501,01/07/2025,03/07/2025,1,190.32,0,190.32,01/07/2025,Settled,FALSE
T107202,10151,501,01/07/2025,03/07/2025,2,380.64,0,380.64,06/07/2025,Settled,TRUE
T107203,10251,505,02/07/2025,04/07/2025,1,155.08,15.51,139.57,16/08/2025,In Arrears,TRUE
T107204,10407,503,02/07/2025,04/07/2025,1,103.95,0,103.95,03/07/2025,Settled,FALSE
T107205,10193,515,02/07/2025,04/07/2025,1,187.56,0,187.56,03/07/2025,Settled,FALSE
T107206,10006,511,02/07/2025,04/07/2025,1,110.44,0,110.44,07/07/2025,Settled,TRUE
T107207,10071,503,02/07/2025,04/07/2025,1,103.95,5.2,98.75,31/08/2025,In Arrears,TRUE
T107208,10120,501,02/07/2025,04/07/2025,1,190.32,0,190.32,02/07/2025,Settled,FALSE
T107209,10070,501,02/07/2025,04/07/2025,1,190.32,0,190.32,04/07/2025,Settled,FALSE
T107210,10458,511,02/07/2025,04/07/2025,1,110.44,0,110.44,07/07/2025,Settled,TRUE
T107211,10180,514,02/07/2025,04/07/2025,1,151.26,15.13,136.13,07/07/2025,Settled,TRUE
T107212,10260,509,02/07/2025,04/07/2025,1,147.18,0,147.18,03/07/2025,Settled,FALSE
T107213,10116,506,02/07/2025,04/07/2025,1,121.16,6.06,115.1,02/07/2025,Settled,FALSE
T107214,10300,517,02/07/2025,04/07/2025,1,166.76,0,166.76,04/07/2025,Settled,FALSE
T107215,10300,501,02/07/2025,04/07/2025,1,190.32,9.52,180.8,01/08/2025,Settled,TRUE
T107216,10339,514,03/07/2025,05/07/2025,1,151.26,0,151.26,08/07/2025,Settled,TRUE
T107217,10005,508,03/07/2025,05/07/2025,1,189.86,0,189.86,05/07/2025,Settled,FALSE
T107218,10009,517,03/07/2025,05/07/2025,2,333.52,0,333.52,08/07/2025,Settled,TRUE
T107219,10191,517,03/07/2025,05/07/2025,1,166.76,0,166.76,08/07/2025,Settled,TRUE
T107220,10480,503,03/07/2025,05/07/2025,1,103.95,20.79,83.16,08/07/2025,Settled,TRUE
T107221,10020,504,03/07/2025,05/07/2025,1,79.03,0,79.03,02/08/2025,Settled,TRUE
T107222,10444,508,03/07/2025,05/07/2025,1,189.86,0,189.86,13/07/2025,Settled,TRUE
T107223,10360,511,03/07/2025,05/07/2025,1,110.44,5.52,104.92,05/07/2025,Settled,FALSE
T107224,10102,517,03/07/2025,05/07/2025,1,166.76,0,166.76,05/07/2025,Settled,FALSE
T107225,10008,511,03/07/2025,05/07/2025,1,110.44,0,110.44,23/07/2025,Settled,TRUE
T107226,10393,506,03/07/2025,05/07/2025,2,242.32,0,242.32,03/07/2025,Settled,FALSE
T107227,10058,507,03/07/2025,05/07/2025,1,187.31,9.37,177.94,08/07/2025,Settled,TRUE
T107228,10359,508,03/07/2025,05/07/2025,1,189.86,0,189.86,08/07/2025,Settled,TRUE
T107229,10052,502,03/07/2025,05/07/2025,1,12.49,0.62,11.87,04/07/2025,Settled,FALSE
T107230,10017,512,03/07/2025,05/07/2025,1,183.58,9.18,174.4,08/07/2025,Settled,TRUE
T107231,10238,505,03/07/2025,05/07/2025,1,155.08,0,155.08,04/07/2025,Settled,FALSE
T107232,10424,501,03/07/2025,05/07/2025,1,190.32,9.52,180.8,04/07/2025,Settled,FALSE
T107233,10491,501,03/07/2025,05/07/2025,2,380.64,19.03,361.61,03/07/2025,Settled,FALSE
T107234,10016,505,04/07/2025,06/07/2025,2,310.16,0,310.16,06/07/2025,Settled,FALSE
T107235,10371,508,04/07/2025,06/07/2025,1,189.86,9.49,180.37,04/07/2025,Settled,FALSE
T107236,10141,514,04/07/2025,06/07/2025,1,151.26,15.13,136.13,02/09/2025,In Arrears,TRUE
T107237,10387,507,04/07/2025,06/07/2025,2,374.62,18.73,355.89,05/07/2025,Settled,FALSE
T107238,10047,508,04/07/2025,06/07/2025,1,189.86,0,189.86,09/07/2025,Settled,TRUE
T107239,10331,506,04/07/2025,06/07/2025,1,121.16,0,121.16,03/08/2025,Settled,TRUE
T107240,10457,516,04/07/2025,06/07/2025,1,79.83,0,79.83,06/07/2025,Settled,FALSE
T107241,10401,502,04/07/2025,06/07/2025,1,12.49,0,12.49,05/07/2025,Settled,FALSE
T107242,10027,502,04/07/2025,06/07/2025,1,12.49,0,12.49,06/07/2025,Settled,FALSE
T107243,10335,519,04/07/2025,06/07/2025,1,81.9,0,81.9,09/07/2025,Settled,TRUE
T107244,10437,508,04/07/2025,06/07/2025,1,189.86,0,189.86,06/07/2025,Settled,FALSE
T107245,10263,507,04/07/2025,06/07/2025,1,187.31,18.73,168.58,04/07/2025,Settled,FALSE
T107246,10169,520,04/07/2025,06/07/2025,1,152.46,0,152.46,24/07/2025,Settled,TRUE
T107247,10060,517,04/07/2025,06/07/2025,1,166.76,16.68,150.08,24/07/2025,Settled,TRUE
T107248,10301,509,05/07/2025,07/07/2025,1,147.18,0,147.18,04/08/2025,Settled,TRUE
T107249,10001,517,05/07/2025,07/07/2025,1,166.76,0,166.76,19/08/2025,In Arrears,TRUE
T107250,10189,516,05/07/2025,07/07/2025,1,79.83,0,79.83,10/07/2025,Settled,TRUE
T107251,10220,510,05/07/2025,07/07/2025,1,99.53,0,99.53,10/07/2025,Settled,TRUE
T107252,10157,505,05/07/2025,07/07/2025,1,155.08,7.75,147.33,05/07/2025,Settled,FALSE
T107253,10289,516,05/07/2025,07/07/2025,1,79.83,0,79.83,06/07/2025,Settled,FALSE
T107254,10394,505,05/07/2025,07/07/2025,1,155.08,0,155.08,07/07/2025,Settled,FALSE
T107255,10245,503,05/07/2025,07/07/2025,1,103.95,5.2,98.75,05/07/2025,Settled,FALSE
T107256,10363,513,05/07/2025,07/07/2025,1,148.84,0,148.84,10/07/2025,Settled,TRUE
T107257,10480,508,05/07/2025,07/07/2025,2,379.72,37.97,341.75,25/07/2025,Settled,TRUE
T107258,10479,508,05/07/2025,07/07/2025,1,189.86,18.99,170.87,03/09/2025,In Arrears,TRUE
T107259,10383,510,05/07/2025,07/07/2025,1,99.53,19.91,79.62,05/07/2025,Settled,FALSE
T107260,10434,504,05/07/2025,07/07/2025,1,79.03,0,79.03,07/07/2025,Settled,FALSE
T107261,10254,520,05/07/2025,07/07/2025,1,152.46,0,152.46,07/07/2025,Settled,FALSE
T107262,10115,506,05/07/2025,07/07/2025,1,121.16,0,121.16,19/08/2025,In Arrears,TRUE
T107263,10281,512,05/07/2025,07/07/2025,1,183.58,0,183.58,07/07/2025,Settled,FALSE
T107264,10286,512,06/07/2025,08/07/2025,1,183.58,0,183.58,11/07/2025,Settled,TRUE
T107265,10455,520,06/07/2025,08/07/2025,2,304.92,0,304.92,26/07/2025,Settled,TRUE
T107266,10230,510,06/07/2025,08/07/2025,1,99.53,4.98,94.55,06/07/2025,Settled,FALSE
T107267,10216,515,06/07/2025,08/07/2025,1,187.56,0,187.56,08/07/2025,Settled,FALSE
T107268,10268,503,06/07/2025,08/07/2025,1,103.95,20.79,83.16,07/07/2025,Settled,FALSE
T107269,10261,501,06/07/2025,08/07/2025,1,190.32,0,190.32,08/07/2025,Settled,FALSE
T107270,10451,501,06/07/2025,08/07/2025,1,190.32,0,190.32,08/07/2025,Settled,FALSE
T107271,10108,501,06/07/2025,08/07/2025,1,190.32,19.03,171.29,11/07/2025,Settled,TRUE
T107272,10009,518,06/07/2025,08/07/2025,1,152.22,7.61,144.61,06/07/2025,Settled,FALSE
T107273,10332,514,06/07/2025,08/07/2025,1,151.26,0,151.26,11/07/2025,Settled,TRUE
T107274,10126,503,06/07/2025,08/07/2025,1,103.95,0,103.95,06/07/2025,Settled,FALSE
T107275,10421,512,06/07/2025,08/07/2025,2,367.16,0,367.16,20/08/2025,In Arrears,TRUE
T107276,10334,513,07/07/2025,09/07/2025,1,148.84,0,148.84,07/07/2025,Settled,FALSE
T107277,10470,504,07/07/2025,09/07/2025,1,79.03,0,79.03,09/07/2025,Settled,FALSE
T107278,10165,514,07/07/2025,09/07/2025,2,302.52,0,302.52,05/09/2025,In Arrears,TRUE
T107279,10057,504,07/07/2025,09/07/2025,1,79.03,0,79.03,27/07/2025,Settled,TRUE
T107280,10369,510,07/07/2025,09/07/2025,1,99.53,0,99.53,07/07/2025,Settled,FALSE
T107281,10069,509,07/07/2025,09/07/2025,1,147.18,0,147.18,08/07/2025,Settled,FALSE
T107282,10093,510,07/07/2025,09/07/2025,2,199.06,19.91,179.15,08/07/2025,Settled,FALSE
T107283,10278,509,07/07/2025,09/07/2025,1,147.18,0,147.18,07/07/2025,Settled,FALSE
T107284,10164,518,07/07/2025,09/07/2025,1,152.22,0,152.22,09/07/2025,Settled,FALSE
T107285,10386,507,07/07/2025,09/07/2025,1,187.31,37.46,149.85,17/07/2025,Settled,TRUE
